Year,Month,State,Species,Metric Tons,Pounds,$
1997,May,Florida West Coast,GRUNTS,24.5,"54,107","44,606"
1998,May,Florida West Coast,GRUNTS,24.6,"54,153","41,952"
1999,May,Florida West Coast,GRUNTS,22.3,"49,177","34,525"
2000,May,Florida West Coast,GRUNTS,41.7,"91,901","68,361"
2001,May,Florida West Coast,GRUNTS,35.1,"77,342","44,281"
2002,May,Florida West Coast,GRUNTS,16.8,"36,955","23,058"
2003,May,Florida West Coast,GRUNTS,28.2,"62,102","40,808"
2004,May,Florida West Coast,GRUNTS,17.7,"38,978","25,188"
2005,May,Florida West Coast,GRUNTS,31.9,"70,287","53,210"
2006,May,Florida West Coast,GRUNTS,4,"8,783","6,991"
2007,May,Florida West Coast,GRUNTS,5.1,"11,346","10,931"
2008,May,Florida West Coast,GRUNTS,9.9,"21,905","18,495"
2009,May,Florida West Coast,GRUNTS,12.8,"28,225","22,542"
2010,May,Florida West Coast,GRUNTS,17,"37,553","29,681"
2011,May,Florida West Coast,GRUNTS,26.4,"58,105","51,048"
2012,May,Florida West Coast,GRUNTS,15.2,"33,421","25,939"
2013,May,Florida West Coast,GRUNTS,28.1,"61,849","46,247"
2014,May,Florida West Coast,GRUNTS,12.4,"27,323","25,287"
2015,May,Florida West Coast,GRUNTS,9.9,"21,752","25,279"
2016,May,Florida West Coast,GRUNTS,8.2,"18,058","26,880"
2001,May,Louisiana,GRUNTS,0.1,193,213
2002,May,Louisiana,GRUNTS,0.1,171,85
1990,Jun,Florida West Coast,GRUNTS,27.8,"61,350","27,650"
1991,Jun,Florida West Coast,GRUNTS,34.9,"76,832","30,178"
1992,Jun,Florida West Coast,GRUNTS,26.5,"58,318","23,851"
1993,Jun,Florida West Coast,GRUNTS,38.5,"84,958","35,908"
1994,Jun,Florida West Coast,GRUNTS,32.3,"71,293","29,052"
1995,Jun,Florida West Coast,GRUNTS,31.9,"70,349","36,550"
1996,Jun,Florida West Coast,GRUNTS,27.9,"61,602","43,149"
1997,Jun,Florida West Coast,GRUNTS,22.3,"49,161","38,297"
1998,Jun,Florida West Coast,GRUNTS,18,"39,625","27,794"
1999,Jun,Florida West Coast,GRUNTS,22.2,"49,036","33,772"
2000,Jun,Florida West Coast,GRUNTS,35.6,"78,544","53,064"
2001,Jun,Florida West Coast,GRUNTS,30.8,"67,887","39,006"
2002,Jun,Florida West Coast,GRUNTS,24.2,"53,301","34,988"
2003,Jun,Florida West Coast,GRUNTS,18,"39,669","25,400"
2004,Jun,Florida West Coast,GRUNTS,22.7,"50,017","32,694"
2005,Jun,Florida West Coast,GRUNTS,25.1,"55,339","39,506"
2006,Jun,Florida West Coast,GRUNTS,2,"4,464","3,778"
2007,Jun,Florida West Coast,GRUNTS,5.5,"12,061","11,863"
2008,Jun,Florida West Coast,GRUNTS,9,"19,823","16,735"
2009,Jun,Florida West Coast,GRUNTS,14.2,"31,216","23,806"
2010,Jun,Florida West Coast,GRUNTS,21.5,"47,427","35,644"
2011,Jun,Florida West Coast,GRUNTS,15.9,"35,067","29,424"
