Year,Month,State,Species,Metric Tons,Pounds,$
1992,Jan,Texas,SHARKS,0.4,906,346
1993,Jan,Texas,SHARKS,0.7,"1,541",504
1995,Jan,Texas,SHARKS,3.9,"8,604","1,883"
1997,Jan,Texas,SHARKS,27.4,"60,352","37,782"
1999,Jan,Texas,SHARKS,6.9,"15,274","12,787"
2001,Jan,Texas,SHARKS,0.2,365,242
2004,Jan,Texas,SHARKS,0.1,308,321
2005,Jan,Texas,SHARKS,0.1,262,218
2006,Jan,Texas,SHARKS,0,50,42
2007,Jan,Texas,SHARKS,0.1,226,56
2008,Jan,Texas,SHARKS,0,71,26
2009,Jan,Texas,SHARKS,0,11,9
2013,Jan,Texas,SHARKS,0.2,439,790
2014,Jan,Texas,SHARKS,0.5,"1,130","1,423"
1993,Feb,Alabama,SHARKS,6.9,"15,146","8,809"
2002,Feb,Alabama,SHARKS,18.7,"41,310","41,805"
2003,Feb,Alabama,SHARKS,42,"92,542","30,994"
2004,Feb,Alabama,SHARKS,32.6,"71,762","54,474"
2005,Feb,Alabama,SHARKS,14.1,"31,143","20,784"
2006,Feb,Alabama,SHARKS,52.7,"116,135","45,623"
2007,Feb,Alabama,SHARKS,1.5,"3,361","2,367"
2008,Feb,Alabama,SHARKS,11.8,"26,093","27,739"
2009,Feb,Alabama,SHARKS,0.2,339,360
2010,Feb,Alabama,SHARKS,10.8,"23,849","19,635"
2011,Feb,Alabama,SHARKS,17.2,"37,989","33,568"
2012,Feb,Alabama,SHARKS,8.1,"17,954","14,015"
2013,Feb,Alabama,SHARKS,0,23,12
2014,Feb,Alabama,SHARKS,1,"2,189","10,329"
2015,Feb,Alabama,SHARKS,12.3,"27,139","20,356"
2016,Feb,Alabama,SHARKS,19.1,"42,047","29,720"
1995,Feb,Florida West Coast,"SHARK, BLACKNOSE",5.4,"11,986","4,130"
1996,Feb,Florida West Coast,"SHARK, BLACKNOSE",0.1,321,108
2001,Feb,Florida West Coast,"SHARK, BLACKNOSE",2.8,"6,153","2,321"
2002,Feb,Florida West Coast,"SHARK, BLACKNOSE",4.7,"10,302","2,653"
2006,Feb,Florida West Coast,"SHARK, BLACKNOSE",1.9,"4,180","1,656"
1991,Feb,Florida West Coast,"SHARK, BLACKTIP",3.2,"6,979","3,657"
1992,Feb,Florida West Coast,"SHARK, BLACKTIP",0.4,818,348
1993,Feb,Florida West Coast,"SHARK, BLACKTIP",1.6,"3,604","1,311"
1994,Feb,Florida West Coast,"SHARK, BLACKTIP",0.5,"1,160","2,872"
1995,Feb,Florida West Coast,"SHARK, BLACKTIP",1.3,"2,837",932
1996,Feb,Florida West Coast,"SHARK, BLACKTIP",3.6,"7,958","3,056"
1997,Feb,Florida West Coast,"SHARK, BLACKTIP",10.7,"23,559","10,008"
1998,Feb,Florida West Coast,"SHARK, BLACKTIP",7.3,"16,046","5,960"
1999,Feb,Florida West Coast,"SHARK, BLACKTIP",4.5,"9,833","4,342"
2000,Feb,Florida West Coast,"SHARK, BLACKTIP",8,"17,582","7,086"
2001,Feb,Florida West Coast,"SHARK, BLACKTIP",4,"8,876","2,901"
2002,Feb,Florida West Coast,"SHARK, BLACKTIP",6.5,"14,420","3,683"
2003,Feb,Florida West Coast,"SHARK, BLACKTIP",2.8,"6,071","1,361"
