Year,Month,State,Species,Metric Tons,Pounds,$
2002,Feb,Louisiana,"TILEFISH, GOLDEN",0.6,"1,400","2,119"
2003,Feb,Louisiana,"TILEFISH, GOLDEN",0.5,"1,196","2,280"
2004,Feb,Louisiana,"TILEFISH, GOLDEN",0,64,54
2007,Feb,Louisiana,"TILEFISH, GOLDEN",0,81,84
2008,Feb,Louisiana,"TILEFISH, GOLDEN",1,"2,159","2,611"
2002,Feb,Louisiana,"TILEFISH, GOLDFACE",2.9,"6,302","8,694"
2003,Feb,Louisiana,"TILEFISH, GOLDFACE",1.5,"3,410","5,590"
2004,Feb,Louisiana,"TILEFISH, GOLDFACE",2.5,"5,483","7,919"
2008,Feb,Louisiana,"TILEFISH, GOLDFACE",3.5,"7,771","11,473"
1993,Feb,Texas,"TILEFISH, GOLDEN",0.8,"1,716","2,553"
1995,Feb,Texas,"TILEFISH, GOLDEN",8.6,"19,004","24,338"
2002,Feb,Texas,"TILEFISH, GOLDEN",9.2,"20,384","30,381"
2003,Feb,Texas,"TILEFISH, GOLDEN",8.8,"19,321","30,217"
2007,Feb,Texas,"TILEFISH, GOLDEN",5.7,"12,564","25,036"
2008,Feb,Texas,"TILEFISH, GOLDEN",5.1,"11,231","23,085"
2012,Feb,Texas,"TILEFISH, GOLDEN",2.2,"4,882","11,057"
2002,Mar,Alabama,"TILEFISH, GOLDEN",2.6,"5,773","8,933"
2004,Mar,Alabama,"TILEFISH, GOLDEN",2.9,"6,468","10,086"
2007,Mar,Alabama,"TILEFISH, GOLDEN",5.5,"12,021","21,714"
2002,Mar,Florida West Coast,"TILEFISH, BLACKLINE",0,7,17
1992,Mar,Florida West Coast,"TILEFISH, BLUELINE",4.7,"10,382","10,073"
1993,Mar,Florida West Coast,"TILEFISH, BLUELINE",4.4,"9,606","9,011"
1994,Mar,Florida West Coast,"TILEFISH, BLUELINE",6.9,"15,135","15,227"
1995,Mar,Florida West Coast,"TILEFISH, BLUELINE",3.8,"8,308","7,814"
1996,Mar,Florida West Coast,"TILEFISH, BLUELINE",5.4,"11,821","16,827"
1997,Mar,Florida West Coast,"TILEFISH, BLUELINE",4.3,"9,499","10,086"
1998,Mar,Florida West Coast,"TILEFISH, BLUELINE",2.5,"5,485","5,349"
1999,Mar,Florida West Coast,"TILEFISH, BLUELINE",1.1,"2,464","2,479"
2000,Mar,Florida West Coast,"TILEFISH, BLUELINE",5.5,"12,128","11,417"
2001,Mar,Florida West Coast,"TILEFISH, BLUELINE",6,"13,234","13,943"
2002,Mar,Florida West Coast,"TILEFISH, BLUELINE",4.6,"10,078","9,325"
2003,Mar,Florida West Coast,"TILEFISH, BLUELINE",7,"15,456","13,848"
2004,Mar,Florida West Coast,"TILEFISH, BLUELINE",17.4,"38,282","30,731"
2005,Mar,Florida West Coast,"TILEFISH, BLUELINE",11.1,"24,419","22,521"
2006,Mar,Florida West Coast,"TILEFISH, BLUELINE",14.1,"31,149","27,077"
2007,Mar,Florida West Coast,"TILEFISH, BLUELINE",24.8,"54,641","49,520"
2008,Mar,Florida West Coast,"TILEFISH, BLUELINE",15.5,"34,205","26,107"
2009,Mar,Florida West Coast,"TILEFISH, BLUELINE",16.4,"36,166","29,408"
2010,Mar,Florida West Coast,"TILEFISH, BLUELINE",1.1,"2,502","2,322"
2011,Mar,Florida West Coast,"TILEFISH, BLUELINE",0.3,689,785
2012,Mar,Florida West Coast,"TILEFISH, BLUELINE",1.9,"4,223","5,391"
2013,Mar,Florida West Coast,"TILEFISH, BLUELINE",2.9,"6,469","10,894"
2014,Mar,Florida West Coast,"TILEFISH, BLUELINE",4,"8,891","11,605"
2015,Mar,Florida West Coast,"TILEFISH, BLUELINE",3.9,"8,556","16,272"
2016,Mar,Florida West Coast,"TILEFISH, BLUELINE",1.9,"4,257","8,735"
1990,Mar,Florida West Coast,"TILEFISH, GOLDEN",8.6,"18,983","25,211"
1991,Mar,Florida West Coast,"TILEFISH, GOLDEN",7.1,"15,680","16,925"
1992,Mar,Florida West Coast,"TILEFISH, GOLDEN",1.2,"2,572","2,991"
1993,Mar,Florida West Coast,"TILEFISH, GOLDEN",4.3,"9,466","11,976"
1994,Mar,Florida West Coast,"TILEFISH, GOLDEN",13.9,"30,568","44,396"
1995,Mar,Florida West Coast,"TILEFISH, GOLDEN",5.6,"12,368","17,131"
1996,Mar,Florida West Coast,"TILEFISH, GOLDEN",7.9,"17,352","26,970"
1997,Mar,Florida West Coast,"TILEFISH, GOLDEN",10.5,"23,163","34,138"
1998,Mar,Florida West Coast,"TILEFISH, GOLDEN",15.2,"33,421","40,957"
1999,Mar,Florida West Coast,"TILEFISH, GOLDEN",0.9,"2,023","3,461"
