Year,Month,State,Species,Metric Tons,Pounds,$
1997,Apr,Florida West Coast,SPOT,0.4,904,495
1998,Apr,Florida West Coast,SPOT,8.2,"18,049","9,707"
1999,Apr,Florida West Coast,SPOT,0.9,"2,019","1,079"
2000,Apr,Florida West Coast,SPOT,1,"2,182","1,334"
2001,Apr,Florida West Coast,SPOT,0.7,"1,621",847
2002,Apr,Florida West Coast,SPOT,0.3,592,347
2003,Apr,Florida West Coast,SPOT,0.2,538,357
2004,Apr,Florida West Coast,SPOT,0.3,591,292
2005,Apr,Florida West Coast,SPOT,0,86,47
2006,Apr,Florida West Coast,SPOT,0.1,218,102
2007,Apr,Florida West Coast,SPOT,0.1,248,156
2008,Apr,Florida West Coast,SPOT,0.1,275,174
2009,Apr,Florida West Coast,SPOT,0,60,38
2010,Apr,Florida West Coast,SPOT,0,69,41
2011,Apr,Florida West Coast,SPOT,0.1,216,166
2012,Apr,Florida West Coast,SPOT,0.4,835,576
2013,Apr,Florida West Coast,SPOT,1.1,"2,527",929
2014,Apr,Florida West Coast,SPOT,0.1,137,118
2015,Apr,Florida West Coast,SPOT,3.4,"7,394","1,119"
2016,Apr,Florida West Coast,SPOT,0.1,172,151
1993,Apr,Louisiana,SPOT,0.2,497,151
1990,Apr,Mississippi,SPOT,3.3,"7,188","2,116"
1994,Apr,Mississippi,SPOT,1,"2,292",551
1995,Apr,Mississippi,SPOT,0.5,"1,059",269
1996,Apr,Mississippi,SPOT,0.8,"1,705",483
1997,Apr,Mississippi,SPOT,0.3,767,241
1998,Apr,Mississippi,SPOT,0.4,840,329
2001,Apr,Mississippi,SPOT,0.5,"1,099",384
2002,Apr,Mississippi,SPOT,0.2,380,98
1990,May,Alabama,SPOT,0.7,"1,631",370
1991,May,Alabama,SPOT,2.1,"4,537","1,367"
1992,May,Alabama,SPOT,1.6,"3,563",732
1993,May,Alabama,SPOT,3.2,"7,051","1,730"
1994,May,Alabama,SPOT,2.1,"4,689","1,129"
1995,May,Alabama,SPOT,0.8,"1,690",392
1996,May,Alabama,SPOT,2.9,"6,363","2,318"
1997,May,Alabama,SPOT,4.9,"10,762","4,011"
1998,May,Alabama,SPOT,3.1,"6,944","2,094"
1999,May,Alabama,SPOT,2.9,"6,300","2,307"
2000,May,Alabama,SPOT,2.8,"6,165","2,146"
2001,May,Alabama,SPOT,1.9,"4,274","1,314"
2002,May,Alabama,SPOT,1.6,"3,533","1,160"
2003,May,Alabama,SPOT,0.7,"1,644",495
2004,May,Alabama,SPOT,0.4,986,318
2005,May,Alabama,SPOT,0.4,890,298
2006,May,Alabama,SPOT,0.7,"1,433",511
2007,May,Alabama,SPOT,0.6,"1,330",463
2008,May,Alabama,SPOT,1.3,"2,796","1,224"
2009,May,Alabama,SPOT,0.7,"1,635",701
2010,May,Alabama,SPOT,0.2,346,139
2011,May,Alabama,SPOT,0.1,116,51
2012,May,Alabama,SPOT,0.2,429,210
