Year,Month,State,Species,Metric Tons,Pounds,$
2015,Jun,Mississippi,"FLOUNDER, SOUTHERN",3.6,"8,036","20,986"
2016,Jun,Mississippi,"FLOUNDER, SOUTHERN",2.2,"4,833","13,275"
2015,Jun,Texas,"FLOUNDER, SOUTHERN",1.9,"4,102","16,593"
2016,Jun,Texas,"FLOUNDER, SOUTHERN",4.1,"9,119","34,771"
2014,Jul,Florida West Coast,"FLOUNDER, SOUTHERN",3.7,"8,205","22,900"
2015,Jul,Florida West Coast,"FLOUNDER, SOUTHERN",3.1,"6,844","22,500"
2016,Jul,Florida West Coast,"FLOUNDER, SOUTHERN",2.4,"5,307","17,252"
2000,Jul,Louisiana,"FLOUNDER, SOUTHERN",1.4,"3,188","4,618"
2001,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,640","1,907"
2002,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.8,"1,721","2,340"
2003,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.3,718,"1,087"
2004,Jul,Louisiana,"FLOUNDER, SOUTHERN",1.3,"2,896","2,541"
2005,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,118","1,310"
2006,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.3,714,940
2007,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.2,358,426
2008,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.6,"1,316","1,432"
2009,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.5,"1,001","1,775"
2010,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.3,740,"1,485"
2011,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,587","1,871"
2012,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.3,766,"1,418"
2013,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.2,352,724
2014,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.6,"1,232","1,802"
2015,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.4,931,"1,703"
