Year,Month,State,Species,Metric Tons,Pounds,$
1994,Jan,Mississippi,"SEATROUT, SPOTTED",2.2,"4,901","5,669"
1995,Jan,Mississippi,"SEATROUT, SPOTTED",1,"2,109","2,488"
1996,Jan,Mississippi,"SEATROUT, SPOTTED",1.7,"3,640","4,814"
1997,Jan,Mississippi,"SEATROUT, SPOTTED",0.4,855,"1,164"
1998,Jan,Mississippi,"SEATROUT, SPOTTED",1,"2,203","3,877"
1999,Jan,Mississippi,"SEATROUT, SPOTTED",1.4,"2,988","5,035"
2000,Jan,Mississippi,"SEATROUT, SPOTTED",1.7,"3,657","6,408"
2001,Jan,Mississippi,"SEATROUT, SPOTTED",1.8,"4,049","7,215"
2002,Jan,Mississippi,"SEATROUT, SPOTTED",1.4,"3,046","5,754"
2003,Jan,Mississippi,"SEATROUT, SPOTTED",1.2,"2,738","4,548"
2004,Jan,Mississippi,"SEATROUT, SPOTTED",0.8,"1,765","3,103"
2005,Jan,Mississippi,"SEATROUT, SPOTTED",1.3,"2,780","5,017"
2006,Jan,Mississippi,"SEATROUT, SPOTTED",0.3,556,"1,112"
2007,Jan,Mississippi,"SEATROUT, SPOTTED",1.5,"3,280","6,819"
2008,Jan,Mississippi,"SEATROUT, SPOTTED",1.7,"3,853","8,678"
2009,Jan,Mississippi,"SEATROUT, SPOTTED",2,"4,309","8,724"
2010,Jan,Mississippi,"SEATROUT, SPOTTED",4.4,"9,791","22,070"
2011,Jan,Mississippi,"SEATROUT, SPOTTED",2.7,"5,937","14,543"
2012,Jan,Mississippi,"SEATROUT, SPOTTED",3.1,"6,858","17,024"
2002,Jan,Texas,"SEATROUT, SAND",0,6,3
2011,Jan,Texas,"SEATROUT, SAND",0,49,42
2014,Jan,Texas,"SEATROUT, SAND",0,42,40
2015,Jan,Texas,"SEATROUT, SAND",0,103,103
1990,Feb,Alabama,"SEATROUT, SAND",0.8,"1,711",801
1991,Feb,Alabama,"SEATROUT, SAND",1.4,"3,192","1,677"
1992,Feb,Alabama,"SEATROUT, SAND",2.3,"5,111","2,287"
1993,Feb,Alabama,"SEATROUT, SAND",1.9,"4,086","1,826"
1994,Feb,Alabama,"SEATROUT, SAND",6.5,"14,311","7,979"
1995,Feb,Alabama,"SEATROUT, SAND",4.2,"9,347","4,251"
1996,Feb,Alabama,"SEATROUT, SAND",5.9,"12,953","5,187"
1997,Feb,Alabama,"SEATROUT, SAND",1.1,"2,421","1,343"
2000,Feb,Alabama,"SEATROUT, SAND",0.9,"1,930",845
2002,Feb,Alabama,"SEATROUT, SAND",0.2,535,494
2004,Feb,Alabama,"SEATROUT, SAND",0.1,195,99
2005,Feb,Alabama,"SEATROUT, SAND",1.8,"3,933","2,753"
2007,Feb,Alabama,"SEATROUT, SAND",0.6,"1,266",773
2008,Feb,Alabama,"SEATROUT, SAND",0.7,"1,495",630
2009,Feb,Alabama,"SEATROUT, SAND",0.7,"1,517","1,152"
2010,Feb,Alabama,"SEATROUT, SAND",1.3,"2,757","2,036"
2012,Feb,Alabama,"SEATROUT, SAND",1.1,"2,482","1,978"
2013,Feb,Alabama,"SEATROUT, SAND",0.7,"1,513","1,058"
2014,Feb,Alabama,"SEATROUT, SAND",0.4,968,690
