Year,Month,State,Species,Metric Tons,Pounds,$
2000,Apr,Louisiana,"SHAD, GIZZARD",46.9,"103,330","9,383"
2001,Apr,Louisiana,"SHAD, GIZZARD",130,"286,540","26,557"
2002,Apr,Louisiana,"SHAD, GIZZARD",27.3,"60,231","7,306"
2003,Apr,Louisiana,"SHAD, GIZZARD",102.6,"226,095","24,967"
2004,Apr,Louisiana,"SHAD, GIZZARD",50.7,"111,808","11,538"
2005,Apr,Louisiana,"SHAD, GIZZARD",80.5,"177,413","76,092"
2006,Apr,Louisiana,"SHAD, GIZZARD",69.8,"153,786","18,495"
2007,Apr,Louisiana,"SHAD, GIZZARD",39.9,"88,061","17,495"
2008,Apr,Louisiana,"SHAD, GIZZARD",6,"13,225","2,645"
2009,Apr,Louisiana,"SHAD, GIZZARD",28.9,"63,700","11,269"
2010,Apr,Louisiana,"SHAD, GIZZARD",25.5,"56,285","11,257"
2011,Apr,Louisiana,"SHAD, GIZZARD",31.3,"68,940","11,833"
2013,Apr,Louisiana,"SHAD, GIZZARD",131.8,"290,676","57,772"
2014,Apr,Louisiana,"SHAD, GIZZARD",60.4,"133,158","130,339"
2015,Apr,Louisiana,"SHAD, GIZZARD",44.8,"98,783","24,881"
2016,Apr,Louisiana,"SHAD, GIZZARD",60.4,"133,255","27,350"
1990,May,Florida West Coast,"SHAD, AMERICAN",2.7,"5,853","1,025"
1991,May,Florida West Coast,"SHAD, AMERICAN",5.5,"12,080","1,498"
1992,May,Florida West Coast,"SHAD, AMERICAN",3.4,"7,499","1,136"
1993,May,Florida West Coast,"SHAD, AMERICAN",5.9,"13,038","2,865"
1994,May,Florida West Coast,"SHAD, AMERICAN",26.3,"57,902","15,417"
1995,May,Florida West Coast,"SHAD, AMERICAN",3.5,"7,612",731
1991,May,Louisiana,"SHAD, AMERICAN",3.8,"8,474","1,065"
1992,May,Louisiana,"SHAD, AMERICAN",15.5,"34,203","5,452"
1993,May,Louisiana,"SHAD, AMERICAN",7,"15,473","6,171"
