Year,Month,State,Species,Metric Tons,Pounds,$
2003,Apr,Florida West Coast,SQUIDS,1.5,"3,233","1,018"
2004,Apr,Florida West Coast,SQUIDS,0.5,"1,066",431
2005,Apr,Florida West Coast,SQUIDS,1.4,"2,997","1,671"
2006,Apr,Florida West Coast,SQUIDS,1.9,"4,141","1,243"
2007,Apr,Florida West Coast,SQUIDS,1.4,"3,050","1,090"
2008,Apr,Florida West Coast,SQUIDS,0.8,"1,689",643
2009,Apr,Florida West Coast,SQUIDS,1,"2,241","1,532"
2010,Apr,Florida West Coast,SQUIDS,1.7,"3,652","2,691"
2011,Apr,Florida West Coast,SQUIDS,1.5,"3,248","1,461"
2012,Apr,Florida West Coast,SQUIDS,0.1,323,294
2013,Apr,Florida West Coast,SQUIDS,0.2,506,326
2014,Apr,Florida West Coast,SQUIDS,1.1,"2,448","1,333"
2015,Apr,Florida West Coast,SQUIDS,1.8,"4,028","2,800"
2016,Apr,Florida West Coast,SQUIDS,2.8,"6,150","4,420"
1990,Apr,Louisiana,SQUIDS,0.2,408,95
2002,Apr,Louisiana,SQUIDS,0.4,930,488
1990,Apr,Mississippi,SQUIDS,0.2,398,159
2000,Apr,Mississippi,SQUIDS,0.3,580,346
2002,Apr,Mississippi,SQUIDS,0.2,412,206
2016,Apr,Texas,"SQUID,ATLANTIC BRIEF",0.1,253,366
1990,Apr,Texas,SQUIDS,0.8,"1,722",819
1991,Apr,Texas,SQUIDS,2,"4,438","2,553"
1992,Apr,Texas,SQUIDS,1.1,"2,366","1,507"
1993,Apr,Texas,SQUIDS,0.4,886,706
1994,Apr,Texas,SQUIDS,3.3,"7,248","5,003"
1995,Apr,Texas,SQUIDS,0.7,"1,451",908
1996,Apr,Texas,SQUIDS,3.8,"8,391","5,737"
1997,Apr,Texas,SQUIDS,2.2,"4,753","3,423"
1998,Apr,Texas,SQUIDS,2.2,"4,788","3,339"
1999,Apr,Texas,SQUIDS,2.6,"5,706","3,488"
2000,Apr,Texas,SQUIDS,4.6,"10,180","6,212"
2001,Apr,Texas,SQUIDS,2,"4,307","3,801"
2002,Apr,Texas,SQUIDS,3.8,"8,408","7,862"
2003,Apr,Texas,SQUIDS,2.7,"5,985","7,154"
2004,Apr,Texas,SQUIDS,1.4,"3,143","3,212"
2005,Apr,Texas,SQUIDS,1.6,"3,451","3,664"
2006,Apr,Texas,SQUIDS,1.8,"3,942","4,046"
2007,Apr,Texas,SQUIDS,0.5,"1,061","1,205"
2008,Apr,Texas,SQUIDS,0.6,"1,295","1,592"
