Year,Month,State,Species,Metric Tons,Pounds,$
2009,Nov,Florida West Coast,SCORPIONFISHES,0,36,30
2010,Nov,Florida West Coast,SCORPIONFISHES,0,109,127
2012,Nov,Florida West Coast,SCORPIONFISHES,0.1,118,201
2013,Nov,Florida West Coast,SCORPIONFISHES,0,69,69
2014,Nov,Florida West Coast,SCORPIONFISHES,0,67,163
2015,Nov,Florida West Coast,SCORPIONFISHES,0.2,397,572
2016,Nov,Florida West Coast,SCORPIONFISHES,0.2,414,639
2000,Nov,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,172,208
2002,Nov,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,57,56
2008,Nov,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,15,19
2002,Nov,Mississippi,SCORPIONFISHES,0.2,372,188
2010,Nov,Texas,SCORPIONFISHES,0,31,61
1992,Dec,Florida West Coast,SCORPIONFISHES,0.2,465,465
1993,Dec,Florida West Coast,SCORPIONFISHES,0.1,283,217
1994,Dec,Florida West Coast,SCORPIONFISHES,0.1,185,169
1995,Dec,Florida West Coast,SCORPIONFISHES,0,75,106
1996,Dec,Florida West Coast,SCORPIONFISHES,0.1,251,288
1997,Dec,Florida West Coast,SCORPIONFISHES,0.2,508,435
1998,Dec,Florida West Coast,SCORPIONFISHES,0.1,256,290
1999,Dec,Florida West Coast,SCORPIONFISHES,0.4,827,909
2000,Dec,Florida West Coast,SCORPIONFISHES,0.1,294,307
2001,Dec,Florida West Coast,SCORPIONFISHES,0.8,"1,857","2,145"
2002,Dec,Florida West Coast,SCORPIONFISHES,0.3,558,592
2003,Dec,Florida West Coast,SCORPIONFISHES,0.3,646,717
2004,Dec,Florida West Coast,SCORPIONFISHES,0.1,312,326
2007,Dec,Florida West Coast,SCORPIONFISHES,0,80,90
2010,Dec,Florida West Coast,SCORPIONFISHES,0,78,85
2011,Dec,Florida West Coast,SCORPIONFISHES,0,92,82
2012,Dec,Florida West Coast,SCORPIONFISHES,0.1,114,171
2013,Dec,Florida West Coast,SCORPIONFISHES,0.1,151,186
2014,Dec,Florida West Coast,SCORPIONFISHES,0,22,23
2015,Dec,Florida West Coast,SCORPIONFISHES,0.2,449,465
2016,Dec,Florida West Coast,SCORPIONFISHES,0.2,364,404
2000,Dec,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,65,63
2001,Dec,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,165,193
2002,Dec,Louisiana,"SCORPIONFISH, SPINYCHEEK",0,5,6
1999,Dec,Louisiana,SCORPIONFISHES,0.1,253,257
2002,Dec,Mississippi,SCORPIONFISHES,0.2,429,216
2012,Dec,Texas,SCORPIONFISHES,0,27,70
2017,NSP,Florida West Coast,SCORPIONFISHES,0.9,"1,931","2,727"
2017,NSP,Louisiana,"SCORPIONFISH, SPINYCHEEK",0.1,327,400
