Year,Month,State,Species,Metric Tons,Pounds,$
2007,Jul,Alabama,BUTTERFISH,0.9,"2,075","1,273"
2008,Jul,Alabama,BUTTERFISH,2.7,"6,020","3,064"
2009,Jul,Alabama,BUTTERFISH,0.8,"1,751",858
2011,Jul,Alabama,BUTTERFISH,3.7,"8,091","4,798"
2012,Jul,Alabama,BUTTERFISH,13.6,"29,999","11,141"
2013,Jul,Alabama,BUTTERFISH,1.5,"3,249","2,179"
2014,Jul,Alabama,BUTTERFISH,1.6,"3,516","2,359"
2015,Jul,Alabama,BUTTERFISH,1.8,"4,078","2,720"
2016,Jul,Alabama,BUTTERFISH,2.2,"4,888","3,274"
1991,Jul,Florida West Coast,BUTTERFISH,32.5,"71,638","21,489"
1992,Jul,Florida West Coast,BUTTERFISH,28.1,"61,970","24,090"
1993,Jul,Florida West Coast,BUTTERFISH,28.2,"62,258","26,955"
1994,Jul,Florida West Coast,BUTTERFISH,66.1,"145,802","37,463"
1995,Jul,Florida West Coast,BUTTERFISH,95.5,"210,515","52,803"
1996,Jul,Florida West Coast,BUTTERFISH,44.5,"98,029","91,461"
1997,Jul,Florida West Coast,BUTTERFISH,47,"103,631","45,144"
1998,Jul,Florida West Coast,BUTTERFISH,104.3,"229,969","63,583"
1999,Jul,Florida West Coast,BUTTERFISH,26.8,"59,190","16,761"
2002,Jul,Florida West Coast,BUTTERFISH,59.6,"131,314","101,368"
2003,Jul,Florida West Coast,BUTTERFISH,78.8,"173,828","121,677"
2006,Jul,Florida West Coast,BUTTERFISH,61.8,"136,266","40,892"
2007,Jul,Florida West Coast,BUTTERFISH,81.7,"180,145","49,632"
2008,Jul,Florida West Coast,BUTTERFISH,57.6,"126,875","41,888"
2009,Jul,Florida West Coast,BUTTERFISH,196.7,"433,642","130,158"
2011,Jul,Florida West Coast,BUTTERFISH,19.2,"42,381","9,076"
2012,Jul,Florida West Coast,BUTTERFISH,122.3,"269,606","77,323"
2013,Jul,Florida West Coast,BUTTERFISH,4.1,"9,030","3,496"
